Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2018,Brandon Van Horn,SFG,LEVEL,24,405,0.07160494,0.26666667,0.26851852,0.21138211,0.26865672,0.3495935,0.61825022,0.13821139,3.846842583,0.26771654,-1.909846594,33.01355132,-17.99781954,0.276610731,64.71802416,sa918436
2019,Brandon Van Horn,SFG,LEVEL,25,192,0.0625,0.34895833,0.17910448,0.19774011,0.25520833,0.27118644,0.52639477,0.07344633,4.912034664,0.30909091,-0.082723953,10.99383538,-12.55880505,0.24577956,46.67771927,sa918436
2017,Cody Ramer,LAA,LEVEL,23,279,0.13261649,0.25806452,0.51388889,0.23109244,0.33574007,0.31512605,0.65086612,0.08403361,6.384750114,0.3253012,0.86095031,29.69313469,-5.894988245,0.305143501,83.43551792,sa918439
2018,Stefan Trosclair,STL,LEVEL,23,344,0.07848837,0.22674419,0.34615385,0.24242424,0.33040936,0.3973064,0.72771576,0.15488216,5.650556273,0.29767442,-0.251587029,43.14188567,3.743910106,0.335892777,109.5027982,sa918442
2018,Luis Pintor,MIA,LEVEL,23,145,0.08965517,0.1862069,0.48148148,0.17886179,0.28671329,0.2195122,0.50622549,0.04065041,2.553571455,0.22680412,-0.020868588,9.286214793,-7.320490023,0.254447345,55.91846724,sa918456
2016,Taylor Kohlwey,SDP,LEVEL,21,57,0.05263158,0.28070175,0.1875,0.30188679,0.35087719,0.41509434,0.76597153,0.11320755,5.42871783,0.43243243,-0.40154716,7.994785144,0.596755533,0.345281039,108.0664118,sa918457
2017,Taylor Kohlwey,SDP,LEVEL,22,344,0.07848837,0.23546512,0.33333333,0.24422442,0.31360947,0.33663366,0.65024313,0.09240924,5.432227154,0.32589286,-0.590134132,33.92753038,-9.951732304,0.295747608,77.32019251,sa918457
2018,Taylor Kohlwey,SDP,LEVEL,23,54,0.09259259,0.31481481,0.29411765,0.19565217,0.28301887,0.39130435,0.67432322,0.19565218,5.065348399,0.25,0.200776584,5.398462635,-1.403053481,0.298941543,79.37145988,sa918457
2019,Taylor Kohlwey,SDP,LEVEL,24,72,0.09722222,0.20833333,0.46666667,0.38709677,0.44444444,0.53225806,0.9767025,0.14516129,6.478798955,0.47916667,0.362668726,14.90784985,6.075609686,0.433093858,168.789,sa918457
2017,Austin Grebeck,SEA,LEVEL,22,50,0.2,0.34,0.58823529,0.12820513,0.3,0.15384615,0.45384615,0.02564102,6.231973646,0.2173913,0.339141664,2.712396363,-3.665403446,0.242292235,42.52871593,sa918462
2017,Chris Clare,BAL,LEVEL,22,152,0.125,0.17105263,0.73076923,0.25984252,0.36423841,0.32283465,0.68707306,0.06299213,3.787333667,0.30693069,0.18519066,17.77606084,0.267180941,0.324287401,101.5259739,sa918466
2018,Chris Clare,BAL,LEVEL,23,477,0.12578616,0.15932914,0.78947368,0.2244389,0.33544304,0.32917706,0.6646201,0.10473816,4.029748862,0.26234568,0.307692406,52.57736464,-2.788978923,0.318854345,94.96268176,sa918466
2019,Chris Clare,BAL,LEVEL,24,61,0.1147541,0.19672131,0.58333333,0.23076923,0.3442623,0.26923077,0.61349307,0.03846154,1.162593955,0.3,0.03443997,6.079381554,-0.726022625,0.304794887,89.33167515,sa918466
2018,Chuckie Robinson,HOU,LEVEL,23,284,0.07394366,0.20422535,0.36206897,0.23846154,0.29577465,0.36538462,0.66115927,0.12692308,3.084612032,0.27918782,-0.967105066,28.70487127,-4.259576468,0.30684352,87.07827141,sa918471
2019,Greg Weissert,NYY,LEVEL,24,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,sa918484
2018,Steven Linkous,COL,LEVEL,23,172,0.0872093,0.28488372,0.30612245,0.26,0.33136095,0.32,0.65136095,0.06,7.010443822,0.37864078,1.285263646,17.54723763,-4.116850736,0.301418583,80.99688911,sa918492
2017,Joel Booker,CHW,LEVEL,23,208,0.04807692,0.19711538,0.24390244,0.23280423,0.28431373,0.2962963,0.58061003,0.06349207,5.202826855,0.28571429,0.57809068,15.79736211,-8.162157749,0.271122063,65.93355044,sa918497
2018,Joel Booker,CHW,LEVEL,24,223,0.09865471,0.18834081,0.52380952,0.296875,0.38914027,0.46875,0.85789027,0.171875,7.197590484,0.35862069,-0.806300923,37.52657451,11.64251872,0.395048152,144.9794994,sa918497
2018,Jansiel Rivera,SEA,LEVEL,19,17,0.05882353,0.41176471,0.14285714,0.13333333,0.23529412,0.13333333,0.36862745,0,2.642857143,0.25,0.000310632,0.215417001,-1.925801035,0.193316467,10.06048882,sa918498
2019,Jansiel Rivera,SEA,LEVEL,20,11,0,0.45454545,0,0.18181818,0.18181818,0.18181818,0.36363636,0,5,0.33333333,-0.43156628,-0.064453535,-1.41382356,0.166850545,-4.776564894,sa918498
2017,Granger Studdard,BOS,LEVEL,22,41,0.04878049,0.2195122,0.22222222,0.22222222,0.31707317,0.22222222,0.53929539,0,0.767857143,0.2962963,-0.002927431,3.040428067,-1.682361906,0.268798191,64.37779542,sa918499
2017,Bradley Jones,TOR,LEVEL,22,68,0.05882353,0.44117647,0.13333333,0.15625,0.20588235,0.21875,0.42463235,0.0625,0.96016483,0.27272727,-0.001341708,1.600517427,-5.643998528,0.204297231,22.09281389,sa918500
2018,Bradley Jones,TOR,LEVEL,23,237,0.05063291,0.29957806,0.16901408,0.24774775,0.29113924,0.39189189,0.68303113,0.14414414,5.175341745,0.34013605,0.170438551,25.68864415,-1.454728552,0.313302962,94.64057555,sa918500
2019,Malique Ziegler,SFG,LEVEL,22,8,0,0.375,0,0.25,0.25,0.25,0.5,0,0.142857143,0.4,-0.00276528,0.353412282,-0.627947736,0.2294195,36.01250056,sa918507
2019,Malique Ziegler,MIN,LEVEL,22,55,0.12727273,0.32727273,0.38888889,0.14583333,0.25454545,0.1875,0.44204545,0.04166667,3.628517017,0.23333333,0.174756924,2.389288742,-3.488671247,0.224051784,40.64826481,sa918507
2019,Clayton Middleton,TEX,LEVEL,25,82,0.06097561,0.37804878,0.16129032,0.16,0.22222222,0.22666667,0.44888889,0.06666667,2.281190055,0.25581395,-0.163743554,2.915675848,-6.232572392,0.218121766,31.87141157,sa918510
