Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2009,Matthew Kniginyzky,KCR,LEVEL,26,134.2,4.544542955,3.809396301,1.19298246,1.403461795,0.11239669,0.09421488,0.01818181,0.29182156,1.58910489,0.30289532,0.64748201,5.480184152,5.782804471,-0.302620319,5.076363528,sa293539
2011,Steven Hirschfeld,MIN,LEVEL,25,128,6.328125,3.0234375,2.09302326,0.703125,0.16885553,0.08067542,0.08818011,0.24074074,1.25,0.27720207,0.73333333,3.7265625,4.12099762,-0.39443512,4.413736594,sa293691
2012,Steven Hirschfeld,MIN,LEVEL,26,117.2,6.195449881,2.218124031,2.79310345,1.223792569,0.15976331,0.05719921,0.1025641,0.29621849,1.444755116,0.3298153,0.72860963,4.436248063,4.38273982,0.053508243,4.216889555,sa293691
2010,Drew Naylor,PHI,LEVEL,24,167,6.089820359,2.371257485,2.56818182,0.646706587,0.15804196,0.06153846,0.0965035,0.26251897,1.299401198,0.30149813,0.64090481,4.634730539,3.951326584,0.683403955,4.425046447,sa293986
2007,Salvador Aguilar,NYM,LEVEL,25,119.1,4.826829118,3.092187404,1.56097561,0.30167682,0.11573237,0.07414105,0.04159132,0.32283465,1.717881891,0.36363636,0.59488692,5.807278782,3.764744931,2.042533851,4.572181659,sa293988
2007,Mark Holliman,CHC,LEVEL,23,161.1,6.024806114,3.179758783,1.89473684,0.836778627,0.15697674,0.08284884,0.0741279,0.25200642,1.326449083,0.284,0.76616915,3.570255475,4.426854423,-0.856598948,4.470616025,sa294292
2009,Mark Holliman,MIL,LEVEL,25,137.2,5.818387534,3.726383028,1.56140351,1.242127676,0.14735099,0.09437086,0.05298013,0.27573529,1.503628239,0.30045872,0.72519084,4.641634999,4.897342143,-0.255707144,4.240390058,sa294292
2009,Amalio Diaz,LAA,LEVEL,22,113.1,6.591195846,2.620595939,2.51515152,0.794119981,0.17436975,0.06932773,0.10504202,0.25968109,1.297062636,0.30057803,0.70072993,3.652951915,3.934676483,-0.281724569,3.925866213,sa294349
2012,James Avery,DET,LEVEL,28,158,6.493670886,3.018987342,2.1509434,0.797468354,0.16332378,0.07593123,0.08739255,0.29291339,1.512658228,0.33925049,0.68875327,4.727848101,4.106503339,0.621344762,4.128201979,sa294384
2011,James Avery,CIN,LEVEL,27,139.2,4.897362752,3.479705114,1.40740741,1.159901705,0.12179487,0.08653846,0.03525641,0.29159213,1.553695493,0.31182796,0.68540434,4.704045802,5.289898538,-0.585852737,5.063721037,sa294384
2007,James Avery,CIN,LEVEL,23,146.2,5.890895403,3.620446133,1.62711864,0.981815901,0.14769231,0.09076923,0.05692308,0.27645051,1.506814681,0.30801688,0.63850688,5.215896972,4.766518271,0.4493787,4.698738872,sa294384
2008,James Avery,CIN,LEVEL,24,130.2,6.405595539,3.099481712,2.06666667,1.033160571,0.16117851,0.0779896,0.08318891,0.28761905,1.499996088,0.32613909,0.67582418,4.890293369,4.527552071,0.362741297,4.348337645,sa294384
2010,Brandon Durden,COL,LEVEL,25,134.2,4.811869011,1.737619365,2.76923077,1.537124823,0.12609457,0.04553415,0.08056042,0.29704797,1.388610347,0.30872483,0.74144487,4.611374469,5.01057496,-0.399200491,3.847177838,sa294473
2008,Dave McKae,SFG,LEVEL,26,124,5.370967742,2.540322581,2.11428571,0.725806452,0.13703704,0.06481481,0.07222223,0.278,1.403225806,0.31009615,0.61212121,4.572580645,4.068810961,0.503769684,4.084270699,sa294511
2009,Omar Poveda,TEX,LEVEL,21,130.1,5.040933897,3.314586672,1.52083333,0.759592779,0.12966252,0.08525755,0.04440497,0.26027397,1.388750434,0.28571429,0.66037736,4.14323334,4.446825945,-0.303592605,4.43689906,sa294843
2011,Omar Poveda,FLA,LEVEL,23,156.1,6.678052937,3.108748781,2.14814815,0.92111075,0.17365269,0.08083832,0.09281437,0.25040917,1.324096703,0.28601253,0.67697228,4.31770664,4.246910378,0.070796262,3.928324952,sa294843
2009,Brian Baker,TBR,LEVEL,26,121,7.58677686,2.975206612,2.55,0.743801653,0.19465649,0.07633588,0.11832061,0.26680672,1.380165289,0.32142857,0.68322981,4.537190083,3.66714231,0.870047773,3.681600303,sa295129
2010,Amaury Rivas,MIL,LEVEL,24,141.2,7.24233552,3.494109242,2.07272727,0.444704813,0.19420784,0.09369676,0.10051108,0.24761905,1.305879212,0.30445545,0.72996707,3.367050724,3.707941782,-0.340891058,3.952675011,sa295179
2012,Ramon Garcia,DET,LEVEL,27,131.2,5.946820051,1.98227335,3,1.367085069,0.15647482,0.05215827,0.10431655,0.2647619,1.275946065,0.284689,0.75352113,3.964546701,4.5609302,-0.596383499,3.924923109,sa295372
2007,Alan Horne,NYY,LEVEL,24,153.1,9.684804133,3.34565961,2.89473684,0.586957826,0.24924471,0.08610272,0.16314199,0.25084175,1.343481247,0.33174224,0.73399015,3.110876479,3.296417157,-0.185540678,3.422240017,sa298501
2010,Lance Pendleton,NYY,LEVEL,26,120.2,8.278982667,3.356344325,2.46666667,0.671268865,0.22606925,0.09164969,0.13441956,0.21493213,1.160217791,0.26708075,0.71537291,3.430929754,3.712565574,-0.28163582,3.972630891,sa3000113
2019,Matt Peacock,ARI,LEVEL,25,115.1,6.320827507,3.355501022,1.88372093,0.390174537,0.17456897,0.09267241,0.08189656,0.22857143,1.205205793,0.27245509,0.7443609,2.965326485,3.601749038,-0.636422553,3.605791756,sa3004019
2019,Evan Kruczynski,STL,LEVEL,24,117.1,9.051162063,3.835238162,2.36,1.380685738,0.23001949,0.09746589,0.1325536,0.26623377,1.474436005,0.32208589,0.65188172,5.599447717,4.737595653,0.861852064,4.28023069,sa3004341
2019,David Parkinson,PHI,LEVEL,23,119,8.924369748,2.949579832,3.02564103,0.756302521,0.24229979,0.08008214,0.16221765,0.24044944,1.226890756,0.30599369,0.68888889,4.084033613,3.338817082,0.745216532,3.393103795,sa3004857
2019,Cory Abbott,CHC,LEVEL,23,146.2,10.18633997,3.190901677,3.19230769,0.920452407,0.27759197,0.08695652,0.19063545,0.20664207,1.11817922,0.26869806,0.75510204,3.006811196,3.509643098,-0.502831903,3.363630555,sa3005305
2013,David Bromberg,PIT,LEVEL,25,136,8.404411765,3.441176471,2.44230769,0.661764706,0.22202797,0.09090909,0.13111888,0.23483366,1.264705882,0.29411765,0.7005988,3.507352941,3.758573428,-0.251220487,3.995167924,sa326256
2008,Rowdy Hardy,KCR,LEVEL,25,155.2,5.029967575,1.792287297,2.80645161,0.80942007,0.12536023,0.04466859,0.08069164,0.30326594,1.45181695,0.33394834,0.65812721,4.972151856,4.364949076,0.60720278,4.485705792,sa326456
2009,Kasey Kiker,TEX,LEVEL,21,126,8.571428571,4.714285714,1.81818182,0.642857143,0.21505376,0.11827957,0.09677419,0.22736842,1.380952381,0.28612717,0.71748879,3.857142857,4.272909832,-0.415766975,4.507771896,sa326474
2008,Kyle McCulloch,CHW,LEVEL,23,156.2,4.882968102,3.446801013,1.41666667,0.517020152,0.12230216,0.08633094,0.03597122,0.29793978,1.58297528,0.33333333,0.67251462,4.653181368,4.152032375,0.501148993,4.394869122,sa326500
2009,Kyle McCulloch,CHW,LEVEL,24,149.1,3.857151659,1.92857583,2,0.482143957,0.09907121,0.0495356,0.04953561,0.30427632,1.453128316,0.33022388,0.64683664,4.580367595,3.69130986,0.889057735,3.957337054,sa326500
2009,Sergio Perez,HOU,LEVEL,24,142.1,4.552704109,3.793920091,1.2,0.885248021,0.11059908,0.0921659,0.01843318,0.2864494,1.594851594,0.30784708,0.68245125,4.679168112,4.973148095,-0.293979983,4.7999117,sa326541
2010,Matt Long,CHW,LEVEL,26,114,6.236842105,1.894736842,3.29166667,1.184210526,0.16458333,0.05,0.11458333,0.2699115,1.280701754,0.29888268,0.62790698,4.894736842,4.42346377,0.471273073,3.691968817,sa326547
2009,Keith Weiser,COL,LEVEL,24,156.2,5.572328305,1.665953823,3.34482759,1.321273722,0.14098837,0.04215116,0.09883721,0.29862175,1.429784124,0.32270169,0.58139535,5.227648203,4.613332448,0.614315755,3.902516252,sa326552
2010,Keith Weiser,COL,LEVEL,25,157,4.815286624,1.891719745,2.54545455,0.974522293,0.12612613,0.04954955,0.07657658,0.29027113,1.369426752,0.31368821,0.67444219,4.184713376,4.296352352,-0.111638977,3.828347719,sa326552
2010,Clayton Tanner,SFG,LEVEL,22,149,4.771812081,3.865771812,1.234375,0.604026846,0.12153846,0.09846154,0.02307692,0.25906736,1.436241611,0.28571429,0.69082126,3.684563758,4.606110975,-0.921547216,4.778566496,sa326678
2011,Clayton Tanner,SFG,LEVEL,23,119.2,6.768783384,2.632304649,2.57142857,0.977713155,0.17578125,0.06835938,0.10742187,0.25695931,1.295261018,0.29395604,0.64032698,4.286896143,4.446268934,-0.159372791,4.075483966,sa326678
2011,Justin Edwards,CHW,LEVEL,23,152.2,4.24453201,3.065495341,1.38461538,0.530566501,0.1038961,0.07503608,0.02886002,0.3031746,1.591699504,0.33151184,0.62551781,4.893002178,4.367742824,0.525259355,5.068792243,sa326694
2012,Gary Daley,OAK,LEVEL,26,118,6.025423729,5.415254237,1.11267606,0.686440678,0.14081996,0.12655971,0.01426025,0.27139875,1.703389831,0.30946292,0.63691073,5.110169492,5.017388195,0.092781296,5.267908246,sa326695
2011,Ben Snyder,TEX,LEVEL,25,118.2,5.081446408,2.275274511,2.23333333,1.137637256,0.134,0.06,0.074,0.2633833,1.289322223,0.28051948,0.74074074,3.867966669,4.725821083,-0.857854414,4.996728827,sa326705
2008,Brandon Magee,TOR,LEVEL,24,163,3.809815951,3.644171779,1.04545455,0.773006135,0.09491059,0.09078404,0.00412655,0.28091603,1.533742331,0.2972028,0.68104907,4.748466258,4.841322341,-0.092856083,4.870238309,sa326709
2012,Evan Anundsen,MIL,LEVEL,24,118.2,5.081446408,3.412911767,1.48888889,0.682582353,0.12617702,0.08474576,0.04143126,0.28033473,1.508422731,0.31094527,0.66513761,4.853918957,4.340675928,0.51324303,4.44856973,sa326711
2009,Nathan Culp,SDP,LEVEL,24,158.1,3.865271477,1.648424601,2.34482759,0.795791186,0.10318665,0.04400607,0.05918058,0.27344992,1.269476416,0.28884826,0.65241228,4.206324843,4.131859049,0.074465794,3.951439349,sa326712
2010,Nathan Culp,SDP,LEVEL,25,117.2,5.277605454,1.912175889,2.76,0.535409249,0.13636364,0.04940711,0.08695653,0.29263158,1.393763759,0.33082707,0.66167291,4.206786956,3.604483542,0.602303414,3.661052085,sa326712
2008,Brae Wright,MIL,LEVEL,24,170.2,6.328112364,3.164056182,2,0.474608427,0.16620499,0.08310249,0.0831025,0.25,1.312497379,0.29411765,0.6899724,3.58593034,3.70425251,-0.11832217,3.957451165,sa326786
2011,Tim Bascom,BAL,LEVEL,26,130.1,7.595927789,2.347832226,3.23529412,0.552431112,0.20484171,0.06331471,0.141527,0.226,1.127880187,0.27486911,0.70605187,3.107425005,3.371696848,-0.264271843,3.679390232,sa326787
2012,Tim Bascom,BAL,LEVEL,27,120.1,6.581735673,3.365660288,1.95555556,0.673132058,0.17087379,0.08737864,0.08349515,0.25854701,1.379505204,0.30188679,0.66280566,4.412754599,3.882882378,0.529872221,3.960465608,sa326787
2009,Jonah Nickerson,DET,LEVEL,24,165.1,4.082669705,2.395166227,1.70454545,1.25201871,0.10053619,0.05898123,0.04155496,0.31586608,1.578632286,0.32937182,0.68908942,5.334688415,5.117798384,0.216890031,4.546426746,sa326823
2008,Justin Cassel,CHW,LEVEL,23,165,5.672727273,3.109090909,1.8245614,0.381818182,0.14730878,0.08073654,0.06657224,0.26760563,1.381818182,0.31060606,0.70990359,3.109090909,3.773891172,-0.664800262,4.199626243,sa326857
2008,Brandon Hynick,COL,LEVEL,23,172.1,5.06577404,1.618958714,3.12903226,1.410060815,0.13287671,0.04246575,0.09041096,0.26521739,1.241781953,0.27561837,0.70194384,4.439080345,4.938043373,-0.498963028,4.519585394,sa326872
2013,Brandon Hynick,LAA,LEVEL,28,141.2,6.225867377,2.159994804,2.88235294,1.016468143,0.175,0.06071429,0.11428571,0.2183908,1.044703369,0.24019608,0.78703704,2.795287394,3.945769584,-1.15048219,3.970504058,sa326872
2010,Travis Webb,CIN,LEVEL,25,118.2,7.129193468,4.778076473,1.49206349,1.061794772,0.17669173,0.11842105,0.05827068,0.27331887,1.592692158,0.31728045,0.74408117,4.929761441,5.106437386,-0.176675945,4.653970153,sa326879
2013,Tim Gustafson,COL,LEVEL,28,146.1,6.457873809,3.259688685,1.98113208,0.922553401,0.16613924,0.08386076,0.08227848,0.28272251,1.469251713,0.32450331,0.615,5.412313288,4.16342404,1.248889247,3.977446451,sa327085
2012,Aaron Miller,LAD,LEVEL,24,121.1,8.159363063,5.266497977,1.54929577,0.741760278,0.20446097,0.13197026,0.07249071,0.25490196,1.549454804,0.31563422,0.72527473,4.450561671,4.355591862,0.094969809,4.361200262,sa327134
2009,Heath Rollins,TBR,LEVEL,24,134,5.574626866,2.21641791,2.51515152,0.604477612,0.14434783,0.0573913,0.08695653,0.27579737,1.343283582,0.31292517,0.70861678,3.828358209,3.663256779,0.16510143,3.677560374,sa327135
2009,Kyle Parker,SEA,LEVEL,24,116.2,5.631412491,4.011417117,1.40384615,0.694283732,0.14570858,0.10379242,0.04191616,0.24772727,1.379996059,0.27932961,0.74968234,3.548561295,4.408626144,-0.860064849,4.080405173,sa327152
2013,Andy Moye,MIL,LEVEL,25,127,6.236220472,2.905511811,2.14634146,1.275590551,0.1641791,0.07649254,0.08768656,0.23312883,1.220472441,0.25065274,0.64801178,4.251968504,4.479559167,-0.227590663,3.882850824,sa327157
2009,Jason Fernandez,OAK,LEVEL,24,125,5.328,3.96,1.34545455,0.936,0.13333333,0.0990991,0.03423423,0.30549898,1.64,0.33910891,0.70480082,4.968,4.976909832,-0.008909832,4.524011235,sa327166
2008,Stephen Faris,SDP,LEVEL,24,138,6.652173913,2.543478261,2.61538462,0.586956522,0.17525773,0.06701031,0.10824742,0.27052239,1.333333333,0.32,0.70067265,3.847826087,3.700255315,0.147570772,3.79552159,sa327677
2009,Stephen Faris,SDP,LEVEL,25,115,4.930434783,2.973913043,1.65789474,0.704347826,0.12352941,0.0745098,0.04901961,0.28510638,1.495652174,0.31407035,0.61957869,4.539130435,4.238127223,0.301003211,4.316993773,sa327677
2008,Ben Jukich,CIN,LEVEL,25,139,7.18705036,3.496402878,2.05555556,0.388489209,0.18655462,0.0907563,0.09579832,0.27425373,1.446043165,0.33651551,0.69838057,3.820143885,3.502210334,0.31793355,3.721858928,sa327750
2011,Will Savage,LAD,LEVEL,26,141.1,5.540107698,1.719343768,3.22222222,0.764152786,0.14695946,0.04560811,0.10135135,0.26785714,1.25236151,0.29934924,0.68401937,3.948122727,3.858497944,0.089624783,3.769742736,sa327775
2009,Mike Ballard,TEX,LEVEL,25,123.2,5.822086742,1.892178191,3.07692308,0.873313011,0.1509434,0.0490566,0.1018868,0.268,1.293797054,0.29901961,0.70652174,3.711580298,3.968325748,-0.256745451,3.805327491,sa327794
2009,Ryne Reynoso,ATL,LEVEL,24,148,5.412162162,3.587837838,1.50847458,0.72972973,0.14378029,0.09531502,0.04846527,0.22841727,1.256756757,0.25274725,0.71593533,3.466216216,4.217008292,-0.750792075,4.469349828,sa327861
2009,Daryl Maday,SFG,LEVEL,23,135.2,4.44470628,2.918911587,1.52272727,0.663388997,0.11531842,0.0757315,0.03958692,0.28113208,1.422600849,0.30684327,0.71505376,4.245689581,4.244297466,0.001392115,4.15727182,sa327891
2010,Daryl Maday,SFG,LEVEL,24,114,5.526315789,2.605263158,2.12121212,0.552631579,0.14705882,0.06932773,0.07773109,0.27562642,1.350877193,0.31491713,0.74224022,3.473684211,3.908359886,-0.434675675,3.990062687,sa327891
2011,Daryl Maday,SFG,LEVEL,25,116.2,7.097122591,3.008562837,2.35897436,1.079996916,0.18217822,0.07722772,0.1049505,0.26898048,1.397138868,0.30985915,0.72102426,4.474272938,4.524342652,-0.050069714,4.199508719,sa327891
2010,Jeremy Hall,TBR,LEVEL,26,148.1,5.703383889,3.701132098,1.54098361,0.667417264,0.14826498,0.09621451,0.05205047,0.23801066,1.314609762,0.26855895,0.70675105,3.519109208,4.494647132,-0.975537924,4.911034768,sa327980
2013,Kevin Pucetas,TEX,LEVEL,28,117.2,4.895170276,2.75353328,1.77777778,0.841357391,0.12825651,0.07214429,0.05611222,0.28070175,1.393763759,0.30708661,0.65552699,4.66570917,4.280152528,0.385556642,4.069037194,sa327994
2009,Erik Arnesen,WSN,LEVEL,25,123.1,6.640558478,1.897302422,3.5,0.802704871,0.17669903,0.05048544,0.12621359,0.27536232,1.289192672,0.32020997,0.70855615,3.867578015,3.608183537,0.259394478,3.563372176,sa328003
2011,Erik Arnesen,WSN,LEVEL,27,126,8.714285714,1.714285714,5.08333333,0.5,0.24015748,0.04724409,0.19291339,0.23700624,1.095238095,0.30397727,0.74695122,2.428571429,2.838631548,-0.41006012,3.244625732,sa328003
2008,Adam Cowart,SFG,LEVEL,24,138.2,4.737969125,1.882206913,2.51724138,0.454325807,0.12248322,0.04865772,0.0738255,0.30088496,1.435092627,0.33608247,0.69037657,3.764413826,3.520268104,0.244145721,3.895838449,sa328094
2011,Shane Dyer,TBR,LEVEL,23,157,3.78343949,2.579617834,1.46666667,0.630573248,0.095791,0.06531205,0.03047895,0.30269414,1.503184713,0.32490975,0.70205479,4.47133758,4.48495377,-0.013616191,4.619285218,sa328214
2013,Michael Lee,ATL,LEVEL,26,128.2,5.5258921,1.259064023,4.38888889,0.699480013,0.14285714,0.03254973,0.11030741,0.30131827,1.383416025,0.33936652,0.70238095,3.707244067,3.207966039,0.499278028,3.121768421,sa328306
2010,David Newmann,TBR,LEVEL,25,114,6.315789474,3.552631579,1.77777778,0.552631579,0.16,0.09,0.07,0.30022075,1.587719298,0.35245902,0.68706697,4.5,3.993639208,0.506360792,3.958575523,sa328429
2009,Ryne Lawson,BOS,LEVEL,24,115.1,4.447989727,4.447989727,1,0.780349075,0.10898662,0.10898662,0,0.27074236,1.569368695,0.2915601,0.60571429,5.930652969,4.97550518,0.95514779,4.996694,sa328480
2012,Kelvin De La Cruz,DET,LEVEL,23,115.1,7.179211489,3.901745375,1.84,1.24855852,0.18548387,0.10080645,0.08467742,0.26077098,1.430639971,0.2972973,0.71138211,4.916199172,4.840173106,0.076026066,4.229272782,sa328950
2012,Hayden Beard,SDP,LEVEL,27,119.1,5.203925143,3.016768199,1.725,0.90503046,0.12801484,0.0742115,0.05380334,0.2962963,1.541903746,0.32592593,0.67147614,5.581021167,4.763344424,0.817676744,4.627564676,sa329007
2010,David Kopp,STL,LEVEL,24,121,5.801652893,2.900826446,2,0.669421488,0.1547619,0.07738095,0.07738095,0.27213823,1.363636364,0.31117021,0.77720207,3.049586777,3.907764681,-0.858177904,3.89385962,sa388375
2010,Johnnie Lowe,CHW,LEVEL,25,120.1,5.534641362,3.59003764,1.54166667,0.373962254,0.14566929,0.09448819,0.0511811,0.26521739,1.412746294,0.30708661,0.6993865,3.963999894,3.868986872,0.095013022,4.270931529,sa388816
2010,Craig Muschko,CHC,LEVEL,24,143.1,6.467457237,1.695352868,3.81481481,1.067444398,0.17697595,0.04639175,0.1305842,0.25636364,1.17209581,0.28837209,0.71045576,3.767450818,4.136480707,-0.369029889,3.777954751,sa388841
2013,Andres Santiago,LAD,LEVEL,23,134,7.320895522,4.970149254,1.47297297,0.604477612,0.18696398,0.12692967,0.06003431,0.23387097,1.417910448,0.28306878,0.65651261,4.970149254,4.106659884,0.863489369,3.996234196,sa389212
2014,Andres Santiago,LAD,LEVEL,24,129,6.837209302,3.697674419,1.8490566,1.11627907,0.17192982,0.09298246,0.07894736,0.25787402,1.426356589,0.29187817,0.67995311,4.465116279,4.721733744,-0.256617465,3.842085912,sa389212
2011,Mike Antonini,LAD,LEVEL,25,148,7.966216216,2.554054054,3.11904762,1.155405405,0.19699248,0.06315789,0.13383459,0.26710098,1.391891892,0.3125,0.69002123,4.013513514,4.239042254,-0.22552874,4.063903008,sa389223
2009,Mike Antonini,NYM,LEVEL,23,115,6.730434783,2.660869565,2.52941176,0.704347826,0.17029703,0.06732673,0.1029703,0.29273504,1.486956522,0.34316354,0.64436183,5.32173913,3.632976648,1.688762482,3.920342353,sa389223
2010,Mike Antonini,NYM,LEVEL,24,131.1,7.263978239,1.781730512,4.07692308,1.164977642,0.19413919,0.04761905,0.14652014,0.25631068,1.203048807,0.29336735,0.7112069,4.317270086,4.141151998,0.176118088,4.081513546,sa389223
2009,Dylan Owen,NYM,LEVEL,22,123,6.146341463,3.87804878,1.58490566,0.951219512,0.14814815,0.09347443,0.05467372,0.29803922,1.666666667,0.33656174,0.63417191,5.926829268,4.54439411,1.382435158,4.512976117,sa389225
2008,James Simmons,OAK,LEVEL,21,136,7.941176471,2.117647059,3.75,0.727941176,0.20833333,0.05555556,0.15277777,0.27726433,1.338235294,0.33902439,0.74882075,3.507352941,3.389513627,0.117839314,3.641333282,sa389395
2010,Mike McCardell,MIN,LEVEL,25,150,4.86,2.76,1.76086957,1.38,0.12404288,0.0704441,0.05359878,0.29617304,1.493333333,0.31187123,0.68250758,5.28,5.31783357,-0.03783357,4.780448219,sa389657
2009,Randy Boone,TOR,LEVEL,24,129,6.279069767,2.930232558,2.14285714,0.279069767,0.16574586,0.07734807,0.08839779,0.25760649,1.310077519,0.30827068,0.66511085,3.697674419,3.316562762,0.381111657,3.699729095,sa389685
2010,Randy Boone,TOR,LEVEL,25,133.1,6.480016562,2.632506728,2.46153846,0.54000138,0.17112299,0.06951872,0.10160427,0.24806202,1.252503201,0.29126214,0.64894932,3.982510179,3.717001137,0.265509041,3.932305841,sa389685
2009,Travis Banwart,OAK,LEVEL,23,140,4.95,2.828571429,1.75,0.835714286,0.12339744,0.07051282,0.05288462,0.28645833,1.492857143,0.3127572,0.64681725,4.885714286,4.408624118,0.477090168,4.478931235,sa389775
2011,Dan Merklinger,MIL,LEVEL,25,158,7.575949367,3.246835443,2.33333333,1.025316456,0.19359534,0.08296943,0.11062591,0.25120773,1.348101266,0.29361702,0.68597561,4.101265823,4.357242733,-0.25597691,4.057807695,sa389840
2010,Matt Klinker,CIN,LEVEL,25,111.1,7.841340829,1.940125566,4.04166667,0.727547087,0.21086957,0.05217391,0.15869566,0.22769953,1.086829599,0.275,0.74324324,2.829349784,3.586611831,-0.757262047,3.506620392,sa389882
2009,James Adkins,LAD,LEVEL,23,138.2,5.257198619,4.673065439,1.125,0.519229493,0.12857143,0.11428571,0.01428572,0.26325411,1.55768848,0.29694323,0.67191844,4.478354379,4.466030374,0.012324004,4.567432765,sa389889
2009,Wes Roemer,ARI,LEVEL,22,134.2,6.549488377,2.873755104,2.27906977,0.868809683,0.17132867,0.07517483,0.09615384,0.25384615,1.299501662,0.29095355,0.68154403,4.277216899,4.046548281,0.230668618,3.731818803,sa389931
